gvkey,first_quarter,last_quarter,first_markup,last_markup,first_PPI,last_PPI,first_COGS,last_COGS,first_quarter_index,last_quarter_index,periods,cagr_markup,cagr_PPI,cagr_COGS,ind2d_definition,dot_size,sale_CPI,conm,naics,markup_closest_2018
34766,2018Q4,2024Q4,0.81815261,1.027299,48.58133021062459,43.76798367367634,303.83112053550235,164.1505368166204,4,28,24,0.9530100891307569,-0.4337927282904941,-2.532741162786145,Information,5.815562925135248,335.48019559128386,SCWORX CORP,518210,0.81815261
34854,2018Q4,2023Q4,1.3617523,7.7363691,27.851186840314597,24.684627181621682,1214.5332552656148,7276.704125966323,4,24,20,9.074179117148184,-0.6016573114170476,9.36447319025564,Manufacturing,7.602199230448415,2002.5952241545742,SHOCKWAVE MEDICAL INC,334510,1.3617523
34863,2018Q4,2022Q4,4.3932123,3.7880757,41.65809504217239,40.94114014746006,674.9165255645404,4397.96093013266,4,20,16,-0.9219891940449254,-0.10844290444058657,12.428154432778271,Finance and Insurance,8.233201966335573,3763.8662510088147,UP FINTECH HOLDING LTD,523120,4.3932123
34882,2018Q4,2023Q4,2.7259815,3.4146345,27.851186840314597,24.684627181621682,1374.7566977355086,3839.3902325418417,4,24,20,1.1325751778078708,-0.6016573114170476,5.269320729193039,Manufacturing,8.420172499466762,4537.686136122672,SILK ROAD MEDICAL INC,334510,2.7259815
34910,2018Q3,2024Q4,2.4943452,1.4090301,48.882625968297944,43.76798367367634,2376.4599106737683,44865.38388409324,3,28,25,-2.2586015294377537,-0.4411020841391333,12.47065796751623,Information,8.987190849639346,7999.952231961595,LIGHTSPEED COMMERCE INC,518210,2.4943452
34915,2018Q4,2024Q4,2.396538,0.85802114,23.3807534062317,20.92824276533445,1451.9013181839762,1641.1884752379865,4,28,24,-4.189508179040391,-0.4606590492425622,0.5119171243730625,Information,8.454451776947058,4695.931511401579,BLUE HAT INTERACTIVE ENTERTA,513210,2.396538
34945,2018Q4,2024Q3,0.93095678,1.0447775,79.2018103270932,66.5910855580297,6033.104932508348,12844.82332763044,4,27,23,0.5027656028009142,-0.7512009627792637,3.3401318073980724,Manufacturing,9.434227400106808,12509.296915797635,BIOCERES CROP SOLUTIONS CORP,325320,0.93095678
34955,2018Q4,2024Q4,5.6699748,6.1559024,48.58133021062459,43.76798367367634,1749.007010270125,4921.347175216438,4,28,24,0.343198783501375,-0.4337927282904941,4.40481276773399,Information,9.5017855511181,13383.6026142136,PAGERDUTY INC,518210,5.6699748
34956,2018Q3,2021Q1,0.87391412,0.87792426,122.44540909344224,116.66202594961047,30038.134817327064,28339.65906283305,3,13,10,0.04579263882096285,-0.48267340152441385,-0.5803646504080939,Transportation and Warehousing,10.465342517444887,35078.459003081036,DIAMOND S SHIPPING INC,483111,0.87391412
34965,2018Q4,2024Q4,1.3576438,1.6743866,48.383523491525956,50.2002763306334,12344.326112069375,6908.899620996057,4,28,24,0.8775623313838965,0.15370633745135365,-2.389269636475355,Retail Trade,9.859069236723903,19131.07464434352,JUMIA TECHNOLOGIES AG,455,1.3576438
35004,2019Q1,2022Q3,6.3587022,9.247179,68.4983033801735,88.0026412151624,987.0882677848124,3029.0906625076286,5,19,14,2.711056975392534,1.8058100172305247,8.338443450776634,"Mining, Quarrying, and Oil and Gas Extraction",8.886259321520397,7231.916249935659,BRIGHAM MINERALS INC,211120,6.3587022
35007,2018Q4,2024Q4,1.069218,1.4971635,48.383523491525956,50.2002763306334,209924.7543240549,1897.5548541658743,4,28,24,1.4125703809691803,0.15370633745135365,-17.806253130641803,Retail Trade,12.453798803550294,256221.81254252847,YUNJI INC -ADR,455,1.069218
35018,2018Q1,2023Q4,1.0969017,0.87127709,72.85250173200494,68.09619486264104,31.744884924591233,515.5158236379411,1,24,23,-0.9962425290089394,-0.2931153888240834,12.8842629950374,Manufacturing,4.350973944060518,77.55395937273553,GUARDION HEALTH SCIENCS INC,325412,1.0969017
35019,2020Q4,2024Q4,0.85920793,1.3467441,42.17901881921796,40.86651519184698,45.32900018823059,592.9066686947814,12,28,16,2.848787313291279,-0.19737923025089366,17.43245419227266,Manufacturing,3.847283428683936,46.86557646579773,WORKSPORT LTD,336390,0.85920793
35035,2018Q4,2024Q4,1.5210944,1.6953011,45.29773867358727,43.118670063758856,170554.4917949773,118188.70340089491,4,28,24,0.45281499517642043,-0.20521010926377592,-1.5165999950041198,Manufacturing,12.56830846830025,287307.534062317,KONTOOR BRANDS INC,315,1.5210944
35038,2018Q4,2021Q4,5.8250837,4.7708879,33.745827465067336,31.451423982278538,1470.4951497792476,2024.7496076527796,4,16,12,-1.649911849473762,-0.5850528547746481,2.7012297573243194,Information,9.355325197197278,11560.220277562388,TUFIN SOFTWARE TECHNOLOGIES,511210,5.8250837
35053,2019Q1,2023Q4,1.4292053,1.282675,53.13567811340626,52.564736728409166,17499.138821908367,34711.50713878901,5,24,19,-0.5677025208864483,-0.05684234550530354,3.6706020771610337,Manufacturing,10.234058684739667,27835.255641211428,WHOLE EARTH BRANDS INC,311999,1.4292053
35055,2018Q4,2022Q4,1.9234728,2.4743643,23.3807534062317,18.81005003708315,17327.86859304037,18759.71125481997,4,20,16,1.586523817790919,-1.3503121044399324,0.4974547505324667,Information,10.714000969081972,44981.24792302945,SCIPLAY CORP,513210,1.9234728
35056,2018Q4,2024Q4,2.4327996,2.6591232,60.01455857452566,58.49304420022562,240532.97042393938,256683.27185610525,4,28,24,0.37132835275834886,-0.10693999126641929,0.27114087510313745,Manufacturing,13.470966970386195,708543.6678113082,ALCON INC,339115,2.4327996
35062,2018Q4,2024Q4,1.602903,2.3806214,27.851186840314597,24.31043972062719,722.3901381482126,13937.267875930082,4,28,24,1.6617611097685892,-0.5649386223083974,13.124995937661366,Manufacturing,7.245693601068317,1402.0540249711203,TRANSMEDICS GROUP INC,334510,1.602903
35065,2018Q4,2024Q4,1.2949544,1.4195724,62.03218710933174,61.03833453752646,371876.63190543256,324118.0869807709,4,28,24,0.3835679851863283,-0.06727442488592139,-0.5710890894373932,Manufacturing,13.276104796168195,583094.6465589544,AVANTOR INC,334516,1.2949544
35099,2018Q4,2024Q4,0.9918896,1.0159785,52.65615258019084,53.87559734316969,30117.259823081673,32572.1565197551,4,28,24,0.10003189742950891,0.09543945642063179,0.3270311065341147,Manufacturing,10.49602215777111,36171.33226781447,MAYVILLE ENGNERING CMPNY INC,33211,0.9918896
35104,2018Q4,2024Q4,1.3825599,0.85048032,34.41836912316238,31.13314668339861,10995.284287816688,4806.315042273516,4,28,24,-2.0041886424274735,-0.4171165863767645,-3.389297408188441,Manufacturing,9.820470357570908,18406.70643900432,SONIM TECHNOLOGIES INC,334220,1.3825599
35133,2018Q4,2021Q1,8.4382534,6.2691727,32.16337371227826,32.02113730172833,4237.019923092747,12375.1608719512,4,13,9,-3.2475517338670157,-0.04923362493493011,12.647394139113333,Information,10.784188084665955,48251.78421660628,SLACK TECHNOLOGIES INC,519130,8.4382534
35160,2018Q4,2024Q4,0.88650334,0.9224025,67.80813935087747,57.18903296954024,31632.45929137721,1740.375961770037,4,28,24,0.16554014224903213,-0.7071548449983145,-11.382140668101625,"Professional, Scientific, and Technical Services",10.478334299041778,35537.16392638425,SOLARMAX TECHNOLOGY INC,541330,0.88650334
35182,2018Q4,2024Q4,2.6815982,3.8269796,48.58133021062459,43.76798367367634,8794.88234456348,68998.99861834683,4,28,24,1.4929638239269405,-0.4337927282904941,8.962116737614112,Information,10.368135590236596,31829.079170161254,CROWDSTRIKE HOLDINGS INC,518210,2.6815982
35210,2018Q4,2024Q4,1.675475,2.4660487,69.94445587327711,72.22623619931296,3842.1977117718734,2722.1102533875855,4,28,24,1.623540340314511,0.1338475067859779,-1.4257268495910247,Manufacturing,8.961208476739314,7794.771572800785,ATERIAN INC,335210,1.675475
35211,2018Q4,2024Q4,1.8481218,2.2920835,48.58133021062459,43.76798367367634,38899.48253762284,72156.51975510514,4,28,24,0.9010828149994765,-0.4337927282904941,2.6078268612463873,Information,11.482703434280236,97023.00887756556,CLARIVATE PLC,518210,1.8481218
35222,2018Q4,2024Q4,5.0002861,5.3359265,55.188074628518976,51.72769707571205,1467.7258557118669,5382.743278700992,4,28,24,0.2710642305371769,-0.2694427070128458,5.563783363840646,Administrative and Support and Waste Management and Remediation Services,9.010812785323013,8191.176237874449,FIVERR INTERNATIONAL LTD,5613,5.0002861
35223,2020Q1,2024Q2,1.021095,1.1151319,93.35190106195415,159.06216484339984,172.11636872590012,378.574909224286,9,26,17,0.519563385282229,3.1844697203978978,4.745901371729611,Manufacturing,5.354127145336152,211.47930507128532,RED CAT HOLDINGS INC,336411,1.021095
35251,2019Q2,2024Q4,0.67064184,0.83642721,71.934275740206,69.03385367152146,2748.8608447967154,21618.752455920192,6,28,22,1.009168445791575,-0.1868971656379892,9.827887609176766,Manufacturing,8.352606885403182,4241.222725901431,AYR WELLNESS INC,325412,0.67064184
35254,2018Q4,2024Q4,0.80790102,0.86662161,70.30050796765465,140.8050316259142,2892.725460098429,3076.0796542064368,4,28,24,0.2927731396729305,2.9364424417125834,0.25639823616225854,Manufacturing,8.557391504709184,5205.086006361465,PERSONALIS INC,325413,0.80790102
35279,2018Q4,2024Q4,1.8781145,1.6944195,70.30050796765465,140.8050316259142,1625.9712309907745,4444.42331824923,4,28,24,-0.4279489432155503,2.9364424417125834,4.278779634238239,Manufacturing,8.824881727665693,6801.3862294874425,ADAPTIVE BIOTECH CORP,325413,1.8781145
35323,2019Q3,2024Q4,0.76412034,0.89340347,71.77426681574029,69.03385367152146,797.8827374297308,11697.4686592894,7,28,21,0.7471247870785236,-0.18520444509627643,13.63996380533996,Manufacturing,7.246116701444313,1402.6473600675522,JUSHI HOLDINGS INC,325412,0.76412034
35354,2018Q4,2024Q4,1.7797171,0.84877962,48.58133021062459,43.76798367367634,1725.665817416486,1130.040182023298,4,28,24,-3.0379403595282017,-0.4337927282904941,-1.7485316427318764,Information,8.32961994669631,4144.841991992785,AMERICAN BITCOIN CORP,518210,1.7797171
35355,2020Q4,2024Q4,0.85615551,0.24827667,72.25750329403539,69.03385367152146,121.38952592780396,911.3840615532822,12,28,16,-7.445198552245347,-0.2848382901680657,13.42793179253443,Manufacturing,5.436853137901311,229.71815349628724,ELSE NUTRITION HOLDINGS INC,325412,0.85615551
35358,2018Q4,2021Q3,0.68839014,0.95039761,54.23860633297992,71.8048278271101,7345.354707008689,41859.062747044656,4,15,11,2.9754502360788804,2.5833386525825786,17.14047350649095,Retail Trade,8.790502694834423,6571.534821894831,LMP AUTOMOTIVE HOLDINGS INC,4411,0.68839014
35373,2018Q4,2024Q3,1.5922199,1.4897803,34.41836912316238,31.184822615180774,12991.15408352191,8057.95245473194,4,27,23,-0.2887152249607894,-0.4280329953746387,-2.0551495970308364,Manufacturing,10.128465067463768,25045.891158830884,CAMBIUM NETWORKS CORP,334220,1.5922199
35374,2018Q4,2021Q2,2.4708672,2.4863043,48.58133021062459,48.08251289263947,10248.366116500247,16204.031879981247,4,14,10,0.062301488617344525,-0.1031542730956514,4.687986199503125,Information,10.439240041801414,34174.67124523286,MEDALLIA INC,518210,2.4708672
35377,2018Q4,2024Q4,1.9513788,2.5722415,48.58133021062459,43.76798367367634,3978.2887345117338,10636.828028545715,4,28,24,1.157655806871527,-0.4337927282904941,4.182912259442628,Information,9.256940586028476,10477.030683778266,PHREESIA INC,518210,1.9513788
35391,2018Q4,2024Q4,1.4281114,1.4007131,48.58133021062459,43.76798367367634,7406.674789929265,14177.155822590663,4,28,24,-0.0806816348242867,-0.4337927282904941,2.742132710964862,Information,9.566287122119874,14275.315303910244,HEALTH CATALYST INC,518210,1.4281114
35396,2018Q4,2024Q4,7.009244,5.0005455,48.700014242083775,38.03032031537184,540.0123431392718,4845.6097653724755,4,28,24,-1.3971596944967413,-1.0251078250595236,9.5736254194976,Health Care and Social Assistance,8.417203842785549,4524.235279223965,CASTLE BIOSCIENCES INC,621511,7.009244
35399,2018Q4,2024Q4,2.2174661,1.0912514,48.58133021062459,43.76798367367634,2101.8941971420886,7823.452611831514,4,28,24,-2.911119659496786,-0.4337927282904941,5.62891452724783,Information,8.746756677551668,6290.253667336572,WIMI HOLOGRAM CLOUD INC,518210,2.2174661
35430,2019Q3,2024Q4,0.9531759,0.68614805,71.77426681574029,69.03385367152146,4995.269778969672,59590.76447250003,7,28,21,-1.5530802269050237,-0.18520444509627643,12.529818777831148,Manufacturing,9.301475986313513,10954.175495109499,SNDL INC,325412,0.9531759
35447,2018Q4,2024Q4,3.9284747,4.4665194,48.58133021062459,43.76798367367634,8668.286044340353,24862.46846915364,4,28,24,0.5362586388525825,-0.4337927282904941,4.48817058511608,Information,10.73547498755392,45957.62188850031,DYNATRACE INC,518210,3.9284747
35451,2018Q4,2024Q4,0.99715692,1.0279691,65.0388452834966,34.70801485594047,184019.9863908977,89856.25736776058,4,28,24,0.12688141579504375,-2.5827857360042117,-2.9426404488340774,Retail Trade,12.382031329668505,238477.75861250458,ONEWATER MARINE INC,441222,0.99715692
35472,2019Q4,2024Q4,9.711278,5.3346577,71.55217670276683,69.03385367152146,118.21663976978867,97.91991481918089,8,28,20,-2.9509008215628074,-0.17898917529520775,-0.9374231486040219,Manufacturing,7.878991898043044,2641.2086095934364,EMMAUS LIFE SCIENCES INC,325412,9.711278
35490,2019Q3,2024Q4,2.1971557,1.2005954,62.15744990265909,68.86685426728016,9208.293914824748,111897.11120406637,7,28,21,-2.836823005343503,0.4893089953947438,12.628813654047866,Real Estate and Rental and Leasing,10.10275988313154,24410.286080640493,CUSTOM TRUCK ONE SOURCE INC,532412,2.1971557
35497,2018Q4,2024Q4,2.0626495,2.2321692,144.35933964204898,145.29034046976207,120226.92386814994,79793.63932514482,4,28,24,0.3296359694039852,0.0267889337611793,-1.693566806711988,Manufacturing,12.612439345721112,300270.5995917269,ENVISTA HOLDINGS CORP,339114,2.0626495
35530,2019Q3,2024Q4,1.188168,1.1740953,29.31955184087693,40.65419059208274,3002.3221085057976,3919.0148432647575,7,28,21,-0.056720724397396616,1.568591085119997,1.2769137113705975,"Mining, Quarrying, and Oil and Gas Extraction",8.32122945964502,4110.210240733067,STABILIS SOLUTIONS INC,211130,1.188168
35541,2020Q4,2024Q3,1.0299093,0.98541403,74.67760324832224,90.3522674539884,2855.727011858527,2755.400688996872,12,27,15,-0.29399452860450204,1.2783410634343628,-0.23813988363237115,Manufacturing,8.171633193059611,3539.119311306512,URBAN-GRO INC,333111,1.0299093
35544,2018Q4,2024Q4,6.1171279,4.2186718,27.851186840314597,24.31043972062719,1537.353820834586,6327.71799064532,4,28,24,-1.536294839546748,-0.5649386223083974,6.072560751412204,Manufacturing,9.340222503407091,11386.941591631985,INMODE LTD,334510,6.1171279
35583,2020Q4,2024Q4,0.9679175,0.79015344,51.398476484620794,43.426369928128686,3291.730530618203,10356.377787073303,12,28,16,-1.2602397614384642,-1.0478567815774387,7.426512143993302,Information,8.359762951755252,4271.682051636645,MEDIACO HOLDING INC,516110,0.9679175
35602,2018Q4,2023Q2,2.9469423,3.6113541,144.35933964204898,146.38015505616494,14247.22674979824,7941.675636767066,4,22,18,1.1359292007924404,0.077260019428671,-3.194732498967201,Manufacturing,10.836397600580948,50837.90926210182,SMILEDIRECTCLUB INC,339114,2.9469423
35613,2018Q4,2024Q4,2.1684721,0.75608206,69.31147437216147,59.934593299615926,445.0651179719273,430.9743823756829,4,28,24,-4.2951466156939455,-0.6038221716391456,-0.13395999874822317,"Mining, Quarrying, and Oil and Gas Extraction",7.016819780457458,1115.2342822781004,INDONESIA ENERGY CORP LTD,2111,2.1684721
35614,2018Q4,2024Q4,2.5102913,2.4125926,23.3807534062317,20.92824276533445,8799.629705821848,5666.679342383795,4,28,24,-0.16526688892745112,-0.4606590492425622,-1.8170650812000866,Information,10.302661118628611,29811.84624879338,CERENCE INC,513210,2.5102913
35617,2018Q4,2022Q2,5.3459167,2.5967944,32.16337371227826,31.52760809752514,3262.2284113746778,7300.524634246072,4,18,14,-5.026794045709626,-0.14250360477139346,5.922579961481311,Information,10.066296226897284,23536.230278670108,PING IDENTITY HOLDING CORP,519130,5.3459167
35620,2018Q4,2024Q4,3.2487235,4.5130272,48.58133021062459,43.76798367367634,5559.16003354802,40777.4651100886,4,28,24,1.379030425562533,-0.4337927282904941,8.657271111238106,Information,10.101261763351962,24373.743927333726,DATADOG INC,518210,3.2487235
35627,2018Q4,2024Q4,1.4322704,1.5605454,48.58133021062459,43.76798367367634,21837.861788489234,102768.37662090732,4,28,24,0.35803315468136976,-0.4337927282904941,6.666257491224381,Information,10.65045872663319,42211.95385564857,PELOTON INTERACTIVE INC,518210,1.4322704
35640,2018Q4,2024Q4,1.6201485,1.8234459,70.30050796765465,140.8050316259142,5542.544269143735,14360.319935100328,4,28,24,0.49375769763884136,2.9364424417125834,4.046455375351732,Manufacturing,9.903479640236062,19999.841754624722,10X GENOMICS INC,325413,1.6201485
35641,2018Q4,2024Q4,1.2325324,1.1860315,45.851597487063444,38.58076333168549,6569.1611412656475,6907.632049283188,4,28,24,-0.16011357511700464,-0.7168195329615323,0.20955572114942367,Finance and Insurance,9.237764579567935,10278.03712436504,HUIZE HOLDING LTD -ADR,524210,1.2325324
35653,2018Q4,2024Q4,6.5024576,8.195838,49.84729321285585,49.477126668441265,1965.0119475258336,21434.320771697658,4,28,24,0.9690243737425552,-0.031052348683846542,10.468728537932437,Manufacturing,10.256186600279054,28458.057063282326,BIONTECH SE,325414,6.5024576
35675,2018Q4,2024Q4,9.9657049,0.80259913,124.77647445128417,80.61407828522898,443.8782776573355,14518.449506280816,4,28,24,-9.963982362679314,-1.803745171389981,15.640691799557406,Manufacturing,8.586011977838456,5356.210339752821,SUNRISE NEW ENERGY CO LTD,335991,9.9657049
35684,2018Q4,2024Q4,1.3656304,1.4346139,100.2880065830076,109.17721603224702,57522.19391388287,111007.59275456007,4,28,24,0.2055426175255004,0.3544863418274202,2.7771455559673974,Manufacturing,11.373610465886198,86995.39505957939,BELLRING BRANDS INC,312111,1.3656304
35737,2018Q4,2022Q4,8.8908262,1.6567338,49.68904783757694,43.3560754281342,567.3096703748834,319.1500072152736,4,20,16,-9.968515063595085,-0.8484904627860335,-3.5314130780081276,"Professional, Scientific, and Technical Services",8.762790960620176,6391.92632095327,BAOSHENG ME GR HOL LTD,541810,8.8908262
35748,2018Q4,2022Q4,0.94573259,0.74707478,45.851597487063444,39.63601461847983,13173.136265092655,11959.903214656068,4,20,16,-1.4629100002760964,-0.9063171773811884,-0.6020551432553756,Finance and Insurance,9.668691827045501,15814.647191935815,XCHANGE TEC.INC -ADR,524210,0.94573259
35779,2018Q4,2024Q4,1.5996796,2.4656677,46.56370167581853,40.41081999214106,495.70363806117774,1952.6942236757045,4,28,24,1.8190945873539421,-0.5887754376099785,5.878758184797506,Manufacturing,6.867093495069947,960.1538145047712,TELA BIO INC,339112,1.5996796
35780,2018Q4,2023Q4,3.1787632,1.2309026,48.700014242083775,38.99197869079913,1148.465811086671,6213.168328398011,4,24,20,-4.632966060863819,-1.105461230659699,8.807730626627475,Health Care and Social Assistance,8.381056401590893,4363.616223315874,CENTOGENE NV,621511,3.1787632
35793,2018Q4,2024Q4,1.5062681,1.2090732,57.6013205576567,52.661263642240556,2579.7952304843893,2955.660341483819,4,28,24,-0.911573986987857,-0.3729085616190009,0.5683258113793555,Real Estate and Rental and Leasing,8.441734352474349,4636.589495671989,ALPINE INCOME PROPERTY TRUST,531120,1.5062681
35794,2018Q4,2024Q4,2.0738537,2.4816744,12.778313658158341,9.369256315676058,3600.082287595145,7487.229214992838,4,28,24,0.7508251887801798,-1.2846592446261962,3.0980289794308558,Manufacturing,9.109432448384243,9040.162676245787,SITIME CORP,334413,2.0738537
35824,2020Q2,2024Q4,0.53463221,2.0614302,84.36445114812011,78.6902149801625,241.376068562677,35083.84986880632,10,28,18,7.785877540641195,-0.38607117383779865,31.866371919257475,Health Care and Social Assistance,4.9974039153451875,148.02836567193296,NUTEX HEALTH INC,622110,0.53463221
35831,2018Q4,2023Q2,1.8179247,0.5691874,49.84729321285585,50.168725937568105,145.5857452565949,162.45237041781957,4,22,18,-6.2476444736503485,0.03571552632546382,0.6108560856757927,Manufacturing,6.37921368828285,589.4640229139304,FRESH2 GROUP LTD -ADS,325414,1.8179247
35832,2018Q4,2024Q4,2.2756562,2.2625074,93.56257813365406,157.77782319909747,1561.0906271264223,2609.6132638704034,4,28,24,-0.02414201479580269,2.201198988088948,2.1639873867890014,Manufacturing,8.366720220341096,4301.504913518902,EHANG HOLDINGS LIMITED,336411,2.2756562
35833,2018Q4,2021Q4,0.75976145,0.59712136,43.04274207586283,42.551926564259205,35986.580792176355,16098.549434520231,4,16,12,-1.9873542344128303,-0.09552511331119007,-6.4837291650513995,Retail Trade,10.34851739686674,31210.735366258923,ECMOHO LTD -ADS,454110,0.75976145
35835,2019Q2,2024Q4,0.6157645,0.68582541,71.934275740206,69.03385367152146,7511.567861522609,2900.204079045772,6,28,22,0.491012926575185,-0.1868971656379892,-4.233515796813336,Manufacturing,9.272493914205123,10641.25720420165,BGM GROUP LTD,325412,0.6157645
35837,2018Q4,2024Q4,0.85871375,0.87753469,12.778313658158341,9.369256315676058,15182.852531134778,27595.353082100617,4,28,24,0.09037772104991681,-1.2846592446261962,2.520749901001129,Manufacturing,9.666914137823108,15786.558637823811,CANAAN INC,334413,0.85871375
35850,2018Q4,2024Q4,3.8663414,3.4709902,27.851186840314597,24.31043972062719,8671.450951845933,1239.0513493300882,4,28,24,-0.448444686116789,-0.5649386223083974,-7.7871247301684825,Manufacturing,10.611411943995106,40595.47734717453,VENUS CONCEPT INC,334510,3.8663414
35868,2018Q4,2024Q4,2.5999217,5.3181529,48.58133021062459,43.76798367367634,2198.8194895004194,16120.026365491625,4,28,24,3.026755410476123,-0.4337927282904941,8.654822604483424,Information,8.95095459273841,7715.253271723133,BILL HOLDINGS INC,518210,2.5999217
35874,2018Q4,2024Q4,0.63531148,0.72241378,58.35298213409713,61.238924592158796,253588.21388444921,224043.30024971158,4,28,24,0.5367800246476984,0.20133801736674783,-0.5148053467894709,Manufacturing,12.79058001844062,358821.3884449227,REYNOLDS CONSUMER PRODUCTS,3222,0.63531148
35880,2018Q4,2024Q4,2.0712109,2.3671098,48.383523491525956,50.2002763306334,10844.159954425331,15577.822565311631,4,28,24,0.5579520583973263,0.15370633745135365,1.5207034188259527,Retail Trade,10.151882050928432,25639.311316126787,BETTERWARE DE MEXICO S A P,455,2.0712109
35881,2018Q4,2024Q4,2.2760534,2.7398858,379.6306473818303,37.41047774777858,33705.07809409271,39012.68839284582,4,28,24,0.7757991074859083,-9.203731695331175,0.6111869440498907,Finance and Insurance,11.486398987140777,97382.22587944867,XP INC,523150,2.2760534
35890,2018Q4,2022Q4,0.9666279,0.76507318,49.84729321285585,50.311599139536675,6016.093554665865,11430.671288916334,4,20,16,-1.4508850701393072,0.05796337616705838,4.093191008471009,Manufacturing,9.469004596124545,12951.98835314038,GENETRON HOLD LTD -ADS,325414,0.9666279
35894,2019Q3,2024Q4,5.2342725,0.99326098,63.955719658173116,64.6730964241802,27.755842409363492,443.01631364794457,7,28,21,-7.609161849515567,0.05312997151216692,14.100835383338438,Manufacturing,5.172233817768305,176.30823840313994,DRAGANFLY INC,334519,5.2342725
35909,2018Q4,2022Q4,0.94634515,1.0065005,48.58133021062459,46.350917346524426,24113.034671561723,23720.79911671628,4,20,16,0.3859139082808216,-0.2933078938992528,-0.10244929040630346,Information,10.33515723846712,30796.52809646638,KALEYRA INC,518210,0.94634515
35922,2018Q4,2024Q4,3.0526745,3.9540458,48.58133021062459,43.76798367367634,2139.081860332632,6756.157229595265,4,28,24,1.0838364778511966,-0.4337927282904941,4.908661887563759,Information,9.083947434052904,8812.684949282359,SPROUT SOCIAL INC,518210,3.0526745
35923,2018Q4,2022Q4,0.98404104,0.84024549,60.25192663744403,69.51395568144065,8317.772538097575,16345.111568264878,4,20,16,-0.9824762579905388,0.8977116290641574,4.312487768327533,Transportation and Warehousing,9.299954791311533,10937.524725839887,MINGZHU LOG HOLD LTD,4841,0.98404104
35959,2018Q4,2024Q4,0.63530505,0.87776327,57.6013205576567,52.661263642240556,12593.166964695458,3270.651912131929,4,28,24,1.3560776774340644,-0.3729085616190009,-5.462494172463305,Real Estate and Rental and Leasing,9.163893447962423,9546.152263700094,UCOMMUNE INTERNATIONAL LTD,531120,0.63530505
35978,2018Q4,2023Q2,0.93848854,0.98491287,52.85395929928948,51.936220935223766,2590872.4067539126,569243.6719518718,4,22,18,0.26859638340639425,-0.09726477813709611,-8.074450939177858,Manufacturing,14.895332477232051,2944155.2070640735,ARCONIC CORP,3313,0.93848854
36003,2018Q4,2024Q4,1.2245774,1.0354868,48.58133021062459,43.76798367367634,3005.8709034228473,135.63017327705313,4,28,24,-0.6964143450415405,-0.4337927282904941,-12.111358892191571,Information,8.51071584733231,4967.717943443104,OBLONG INC,518210,1.2245774
36037,2020Q1,2024Q4,0.81846064,1.1356933,55.802754795804574,52.661263642240556,6766.180028859208,3382.198222864459,9,28,19,1.7390177212226243,-0.30449907538392385,-3.583738053695662,Real Estate and Rental and Leasing,8.816492868154498,6744.569004983309,AMERICAN STRATEGIC INVEST CO,531120,0.81846064
36048,2018Q4,2024Q4,1.0491371,1.0938476,59.22333169813112,40.746406434194014,9718.639722754102,34483.65466276254,4,28,24,0.17404032559416027,-1.5460405442761171,5.418538717104959,Information,9.52956633000098,13760.622220815598,SOUND GROUP INC -ADR,516210,1.0491371
36050,2018Q4,2021Q3,1.4333674,1.4070569,39.20529093412245,38.46634677256265,22384.995173516054,34060.26510764253,4,15,11,-0.16827900840002963,-0.17283193933074203,3.8895609299961054,Manufacturing,10.567484516053884,38850.822084724576,CASPER SLEEP INC,337910,1.4333674
36051,2018Q4,2024Q4,1.8635637,2.9118078,23.3807534062317,20.92824276533445,2749.11778203282,7566.135554118973,4,28,24,1.8769112324743098,-0.4606590492425622,4.308579741223406,Information,8.841323299109707,6914.136059373665,SCHRODINGER INC,513210,1.8635637
36061,2018Q4,2021Q4,1.0736259,0.92095631,115.7169306727011,122.73367812780779,48541.76886680487,67154.13504931616,4,16,12,-1.2700681272020953,0.4917872685294755,2.7416249374795365,Manufacturing,11.661974434034365,116072.98276707863,ATOTECH LIMITED,325,1.0736259
36084,2018Q4,2024Q4,0.88251722,0.87770098,56.216673523966264,62.211468988858044,29043.564951814285,26965.686833732616,4,28,24,-0.022798797399414816,0.4230840542340131,-0.30882109156273874,Real Estate and Rental and Leasing,10.328209140570257,30583.292453278056,FATHOM HOLDINGS INC,531210,0.88251722
36153,2018Q1,2023Q4,1.0219978,1.1867046,60.35546475536206,64.3946222273391,368.88359950347785,8933.11562486856,1,24,23,0.6517708542706835,0.28204321014142497,14.862655514502787,Manufacturing,6.12355235443673,456.48340853589417,OUTDOOR HOLDING CO,33299,1.0219978
36175,2020Q1,2024Q4,1.2591854,1.3908551,47.235523614462274,49.80479395621807,228536.57748761892,460223.5996501502,9,28,19,0.5248130490324465,0.2791521434372113,3.7530071236967277,Manufacturing,12.754997391674285,346278.06649719767,VERTIV HOLDINGS CO,335999,1.2591854
36190,2018Q4,2024Q4,1.1882994,1.2450558,67.68946323168706,75.463928077981,3551026.2212586836,805224.9306004486,4,28,24,0.19459383353150894,0.4540453412741563,-5.995537136696716,Manufacturing,15.446582273855423,5109347.554317725,OTIS WORLDWIDE CORP,333921,1.1882994
36191,2018Q4,2024Q4,1.2060376,1.2849361,78.3314607630592,78.32040410186207,5123985.2515310235,1092963.7094218605,4,28,24,0.2643851921011242,-0.0005881741182767186,-6.234822961086572,Manufacturing,15.82809523590094,7482632.570063141,CARRIER GLOBAL CORP,333415,1.2060376
